tmp1,tmp2,tmp3,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9
-0.781858113465408,-0.667248269590241,-0.174210465136971,-1.16618706576374,0,1,1,1,0.75
-0.787642395335169,-0.487238988794463,-0.174210465136971,-0.474517495724558,0,1,1,1,0.75
-0.772603262473791,-0.860115356157147,-0.174210465136971,-1.16618706576374,0,1,1,1,0.75
-0.772603262473791,-0.93726219078391,-0.174210465136971,-0.820352280744151,0,1,1,1,0.72
-0.788799251709121,-0.646675780356438,-0.174210465136971,-1.16618706576374,0,1,1,1,0.65
-0.796897246326786,-0.821541938843766,-0.174210465136971,-0.474517495724558,0,1,1,1,0.65
-0.743681853124987,-0.345803125312065,-0.174210465136971,-0.128682710704965,0,1,1,1,0.65
-0.791460021369211,-0.538670211878971,-0.174210465136971,0.217152074314628,0,1,1,1,0.65
-0.781858113465408,-0.564385823421225,-0.174210465136971,-0.820352280744151,0,1,1,1,0.6
-0.772603262473791,-0.523240844953618,-0.174210465136971,-0.474517495724558,0,1,1,1,0.6
-0.743681853124987,-0.127220427202905,-0.174210465136971,0.217152074314628,0,1,1,1,0.6
-0.789956108083073,-0.435807765709954,-0.174210465136971,-0.820352280744151,0,1,1,1,0.6
-0.785328682587264,-0.204367261829667,-0.174210465136971,-0.474517495724558,0,1,1,1,0.6
-0.785328682587264,-0.307229707998684,-0.174210465136971,-0.820352280744151,0,1,1,1,0.6
-0.767975836977982,-0.307229707998684,-0.174210465136971,-0.128682710704965,0,1,1,1,0.6
-0.788799251709121,-0.461523377252209,-0.174210465136971,0.562986859334221,0,1,1,1,0.6
-0.791460021369211,-0.564385823421225,-0.174210465136971,-0.128682710704965,0,1,1,1,0.55
-0.785328682587264,0.541385472895702,-0.174210465136971,-0.474517495724558,0,1,1,1,0.55
-0.773760118847743,0.207082522846398,-0.174210465136971,1.25465642937341,0,1,1,1,0.52
-0.773760118847743,-0.332945319540938,-0.174210465136971,-0.820352280744151,0,1,1,1,0.51
-0.786948281510797,-0.795826327301512,-0.174210465136971,0.908821644353814,0,1,1,1,0.5
-0.818877517431877,-0.152936038745159,-0.174210465136971,-0.820352280744151,0,1,1,1,0.5
-0.767975836977982,-0.615817046505733,-0.174210465136971,0.562986859334221,0,1,1,1,0.5
-0.767975836977982,0.207082522846398,-0.174210465136971,0.217152074314628,0,1,1,1,0.5
-0.780701257091456,-0.744395104217004,-0.174210465136971,-0.128682710704965,0,1,1,1,0.5
-0.823504942927686,-0.839542866923344,-0.174210465136971,-1.16618706576374,0,1,1,0,0.48
-0.822348086553734,-0.564385823421225,-0.174210465136971,-1.16618706576374,0,1,1,1,0.48
-0.785328682587264,-0.358660931083192,-0.174210465136971,-0.474517495724558,0,1,1,1,0.48
-0.820034373805829,-0.728965737291651,-0.174210465136971,-1.16618706576374,0,1,1,1,0.48
-0.823504942927686,-0.84725755038602,-0.174210465136971,-1.16618706576374,0,1,1,0,0.45
-0.772603262473791,-0.332945319540938,-0.174210465136971,0.908821644353814,0,1,1,1,0.45
-0.786948281510797,-0.358660931083192,-0.174210465136971,-0.128682710704965,0,1,1,1,0.45
-0.767975836977982,-0.577243629192352,-0.174210465136971,0.562986859334221,0,1,1,1,0.45
-0.772603262473791,-0.255798484914176,-0.174210465136971,1.25465642937341,0,1,1,1,0.45
-0.820034373805829,-0.590101434963479,-0.174210465136971,-0.820352280744151,0,1,1,1,0.45
-0.820034373805829,-0.93726219078391,-0.174210465136971,-0.820352280744151,0,1,1,0,0.45
-0.818877517431877,-0.924404385012783,-0.174210465136971,-0.820352280744151,0,1,1,1,0.45
-0.788799251709121,0.129935688219636,-0.174210465136971,-0.128682710704965,0,1,1,1,0.42
-0.798054102700738,-0.641532658047987,-0.174210465136971,0.217152074314628,0,1,1,1,0.42
-0.820034373805829,-0.590101434963479,-0.174210465136971,-0.474517495724558,0,1,1,1,0.4
-0.786485538961217,-0.808684133072639,-0.174210465136971,0.562986859334221,0,1,1,1,0.4
-0.818877517431877,-0.777825399221934,-0.174210465136971,-0.474517495724558,0,1,1,1,0.4
-0.808465810066308,-0.597816118426155,-0.174210465136971,-0.128682710704965,0,1,1,1,0.4
-0.823504942927686,-0.916689701550106,-0.174210465136971,-1.16618706576374,0,1,1,0,0.4
-0.79921095907469,0.0425026089759719,-0.174210465136971,-0.474517495724558,0,1,1,1,0.38
-0.791460021369211,0.978550869114021,-0.174210465136971,0.908821644353814,0,1,1,1,0.38
-0.761034698734269,-0.178651650287413,-0.174210465136971,0.908821644353814,0,1,1,1,0.35
-0.816563804683973,-0.332945319540938,-0.174210465136971,-0.820352280744151,0,1,1,0,0.35
-0.822348086553734,-0.461523377252209,-0.174210465136971,-0.128682710704965,0,1,1,0,0.35
-0.761034698734269,4.52730526194509,-0.174210465136971,1.25465642937341,0,1,1,1,0.31
-0.823504942927686,0.59281669598021,-0.174210465136971,0.562986859334221,0,1,1,1,0.3
-0.826975512049542,0.335660580557669,-0.174210465136971,-0.820352280744151,0,1,1,1,0.3
-0.815406948310021,-0.178651650287413,-0.174210465136971,0.217152074314628,0,1,1,1,0.3
-0.828132368423494,-0.4100921541677,-0.174210465136971,0.217152074314628,0,1,1,1,0.27
-0.795740389952834,-0.28151409645643,3.85943184303443,1.94632599941259,0,1,1,1,0.25
-0.815406948310021,-0.901260334624754,-0.174210465136971,1.94632599941259,0,1,1,0,0.25
-0.822348086553734,-0.384376542625446,-0.174210465136971,1.25465642937341,0,1,1,0,0.25
-0.823504942927686,-0.127220427202905,-0.174210465136971,0.217152074314628,0,1,1,1,0.25
-0.816563804683973,-0.487238988794463,-0.174210465136971,0.217152074314628,0,1,1,1,0.25
-0.816563804683973,0.464238638268939,-0.174210465136971,2.98383035447137,0,1,1,1,0.2
-0.795740389952834,0.59281669598021,-0.174210465136971,1.94632599941259,0,1,1,1,0.2
-0.816563804683973,-0.307229707998684,3.85943184303443,0.562986859334221,0,1,1,1,0.2
-0.795740389952834,0.309944969015415,3.85943184303443,2.29216078443219,0,1,1,1,0.2
-0.807308953692355,-0.332945319540938,3.85943184303443,0.217152074314628,0,1,1,1,0.2
-0.791460021369211,0.335660580557669,-0.174210465136971,1.94632599941259,0,1,1,1,0.2
-0.845485214032777,-0.0500735925761428,-0.174210465136971,-0.474517495724558,0,1,1,1,0.18
-0.822348086553734,11.907685774572,-0.174210465136971,1.94632599941259,0,1,1,0,0.17
-0.823504942927686,-0.101504815660651,-0.174210465136971,1.25465642937341,0,1,1,1,0.16
-0.816563804683973,-0.0500735925761428,3.85943184303443,0.908821644353814,0,1,1,1,0.15
-0.815406948310021,0.412807415184431,-0.174210465136971,2.29216078443219,0,1,1,1,0.12
-0.795740389952834,1.42170800282169,-0.174210465136971,2.63799556945178,0,1,1,1,0.1
-0.0969991400857294,0.541385472895702,3.85943184303443,1.25465642937341,1,0,0,1,3.25
-0.223096484846515,-0.224939751063471,-0.174210465136971,-0.474517495724558,0,1,0,1,4.4
-0.350350685981252,0.424636596493868,-0.174210465136971,0.908821644353814,0,1,0,1,2.95
-0.370017244338439,-0.222831070917006,-0.174210465136971,-0.474517495724558,0,1,0,1,2.75
-0.223096484846515,-0.860295365437943,3.85943184303443,-0.820352280744151,0,1,0,1,5.25
-0.057666023371356,-0.629214880119248,-0.174210465136971,-1.16618706576374,0,1,0,1,5.75
-0.223096484846515,-0.0552938617192204,-0.174210465136971,-0.474517495724558,0,1,0,0,5.15
0.0545490449020034,-0.861786870907394,-0.174210465136971,-1.16618706576374,0,1,0,1,7.9
-0.223096484846515,-0.406877702724919,-0.174210465136971,-0.474517495724558,1,0,0,1,4.85
-0.350350685981252,-0.0301439936308959,-0.174210465136971,0.562986859334221,0,1,0,1,3.1
0.828485959075998,0.169409151936996,-0.174210465136971,-0.474517495724558,1,0,0,1,11.75
0.690820050575691,-0.367121367280594,-0.174210465136971,-0.820352280744151,0,1,0,1,11.25
-0.0969991400857294,-0.137403809373638,-0.174210465136971,0.908821644353814,0,1,0,1,2.9
-0.223096484846515,-0.432876185994138,-0.174210465136971,-1.16618706576374,0,1,0,1,5.25
0.204940373515784,-0.0217864198796633,-0.174210465136971,0.562986859334221,0,1,0,1,4.5
-0.370017244338439,-0.62867485227686,-0.174210465136971,-0.820352280744151,0,1,0,1,2.9
-0.370017244338439,-0.564385823421225,-0.174210465136971,-0.820352280744151,0,1,0,1,3.15
0.204940373515784,0.209088340546694,-0.174210465136971,-0.128682710704965,0,1,0,1,6.45
0.204940373515784,-0.0243579810338887,-0.174210465136971,0.562986859334221,0,1,0,1,4.5
-0.370017244338439,0.0396224604832395,-0.174210465136971,-1.16618706576374,0,1,0,1,3.5
-0.0969991400857294,-0.127220427202905,-0.174210465136971,0.217152074314628,0,1,0,0,4.5
-0.00329377379560455,1.04623435869323,-0.174210465136971,-0.128682710704965,1,0,0,1,6
0.204940373515784,0.628329955520063,-0.174210465136971,-0.474517495724558,1,0,0,1,8.25
0.204940373515784,-0.0192662899485224,-0.174210465136971,0.217152074314628,0,1,0,0,5.11
-0.350350685981252,-0.371081571458101,-0.174210465136971,0.908821644353814,0,1,0,1,2.7
-0.223096484846515,-0.31551013491529,-0.174210465136971,-0.474517495724558,0,1,0,1,5.25
-0.370017244338439,0.515669861353448,-0.174210465136971,0.908821644353814,0,1,0,1,2.55
0.204940373515784,0.59281669598021,-0.174210465136971,0.562986859334221,1,0,0,1,4.95
-0.0969991400857294,0.390486264365755,-0.174210465136971,0.562986859334221,1,0,0,1,3.1
0.204940373515784,0.207082522846398,-0.174210465136971,0.217152074314628,1,0,0,1,6.15
0.204940373515784,-0.564360107809683,-0.174210465136971,-1.16618706576374,0,1,0,1,9.25
0.828485959075998,-0.618388607659959,-0.174210465136971,-0.474517495724558,0,1,0,0,11.45
-0.223096484846515,0.412807415184431,-0.174210465136971,0.217152074314628,1,0,0,1,3.9
-0.223096484846515,-0.834605469507231,-0.174210465136971,-0.474517495724558,0,1,0,1,5.5
0.204940373515784,-0.560759922193767,-0.174210465136971,-1.16618706576374,0,1,0,1,9.1
-0.370017244338439,-0.645415715390868,-0.174210465136971,-0.820352280744151,0,1,0,1,3.1
0.690820050575691,0.798541588318243,-0.174210465136971,-0.474517495724558,1,0,0,1,11.25
0.204940373515784,0.599014158361893,-0.174210465136971,0.217152074314628,0,1,0,1,4.8
-0.370017244338439,-0.340428562499734,-0.174210465136971,0.562986859334221,0,1,0,1,2
